name: 🇺🇸US-173.244.56.6-0315 | type: ss | id: 243 | remarks: 🇺🇸US-212.102.47.132-0319 | protocol: ss | ping: 23 MS | avg_speed: 145.871 MB | max_speed: 139.77 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.47.132:443#%F0%9F%87%BA%F0%9F%87%B8US-212.102.47.132-0319
name: 🇳🇱NL-149.34.244.68-0357 | type: ss | id: 2591 | remarks: 🇱🇹LT-45.87.175.65-5502 | protocol: ss | ping: 150 MS | avg_speed: 24.932 MB | max_speed: 28.001 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWklvQTY5UTh5aGNRVjhrYTNQYTNB@45.87.175.65:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.65-5502
name: 🇬🇧GB-212.102.53.80-0345 | type: ss | id: 275 | remarks: 🇱🇹LT-45.87.175.178-0355 | protocol: ss | ping: 156 MS | avg_speed: 24.696 MB | max_speed: 27.718 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTo0YTJyZml4b3BoZGpmZmE4S1ZBNEFh@45.87.175.178:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.178-0355
name: RO-194.14.217.38-0385 | type: ss | id: 262 | remarks: 🇳🇱NL-193.29.139.179-0338 | protocol: ss | ping: 154 MS | avg_speed: 24.599 MB | max_speed: 27.829 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpjdklJODVUclc2bjBPR3lmcEhWUzF1@193.29.139.179:8080#%F0%9F%87%B3%F0%9F%87%B1NL-193.29.139.179-0338
name: 🇵🇱PL-92.118.205.228-0373 | type: ss | id: 2727 | remarks: 🇫🇷FR-45.158.171.60-5690 | protocol: ss | ping: 153 MS | avg_speed: 24.587 MB | max_speed: 28.015 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWklvQTY5UTh5aGNRVjhrYTNQYTNB@45.158.171.60:8080#%F0%9F%87%AB%F0%9F%87%B7FR-45.158.171.60-5690
name: 🇬🇧GB-212.102.53.78-0356 | type: ss | id: 259 | remarks: 🇬🇧GB-146.70.61.18-0335 | protocol: ss | ping: 163 MS | avg_speed: 24.505 MB | max_speed: 27.872 MB | Link: ss://cmM0LW1kNToxNGZGUHJiZXpFM0hEWnpzTU9yNg==@146.70.61.18:8080#%F0%9F%87%AC%F0%9F%87%A7GB-146.70.61.18-0335
name: RS-194.71.126.31-0379 | type: ss | id: 359 | remarks: 🇱🇹LT-45.87.175.188-0439 | protocol: ss | ping: 157 MS | avg_speed: 24.462 MB | max_speed: 28.085 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTo0YTJyZml4b3BoZGpmZmE4S1ZBNEFh@45.87.175.188:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.188-0439
name: 🇳🇱NL-149.34.244.80-0380 | type: ss | id: 277 | remarks: 🇱🇹LT-45.87.175.92-0357 | protocol: ss | ping: 153 MS | avg_speed: 24.458 MB | max_speed: 28.166 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWklvQTY5UTh5aGNRVjhrYTNQYTNB@45.87.175.92:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.92-0357
name: CH-156.146.62.164-0395 | type: ss | id: 176 | remarks: 🇱🇹LT-45.87.175.154-0240 | protocol: ss | ping: 162 MS | avg_speed: 24.422 MB | max_speed: 28.112 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTo0YTJyZml4b3BoZGpmZmE4S1ZBNEFh@45.87.175.154:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.154-0240
name: 🇫🇷FR-51.68.13.106-0393 | type: trojan | id: 182 | remarks: 🇫🇷FR-45.158.171.146-0247 | protocol: ss | ping: 157 MS | avg_speed: 24.387 MB | max_speed: 28.248 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTo0YTJyZml4b3BoZGpmZmE4S1ZBNEFh@beesyar.org:8080#%F0%9F%87%AB%F0%9F%87%B7FR-45.158.171.146-0247
name: 🇬🇧GB-212.102.53.193-0347 | type: ss | id: 270 | remarks: 🇳🇱NL-193.29.139.138-0349 | protocol: ss | ping: 159 MS | avg_speed: 24.378 MB | max_speed: 28.449 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpRQ1hEeHVEbFRUTUQ3anRnSFVqSW9q@193.29.139.138:8080#%F0%9F%87%B3%F0%9F%87%B1NL-193.29.139.138-0349
name: 🇬🇧GB-169.150.210.233-0353 | type: ss | id: 2594 | remarks: 🇳🇱NL-103.104.247.49-5519 | protocol: ss | ping: 151 MS | avg_speed: 24.305 MB | max_speed: 28.256 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWklvQTY5UTh5aGNRVjhrYTNQYTNB@103.104.247.49:8080#%F0%9F%87%B3%F0%9F%87%B1NL-103.104.247.49-5519
name: 🇨🇦CA-134.195.198.147-7523 | type: vmess | id: 2546 | remarks: 🇳🇱NL-103.106.1.92-5436 | protocol: ss | ping: 172 MS | avg_speed: 24.233 MB | max_speed: 28.951 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTp5TVg5V0dQZ1VFY1JabWxhYTBZSEhD@103.106.1.92:23492#%F0%9F%87%B3%F0%9F%87%B1NL-103.106.1.92-5436
name: CH-156.146.62.163-0376 | type: ss | id: 265 | remarks: 🇳🇱NL-193.29.139.189-0343 | protocol: ss | ping: 163 MS | avg_speed: 24.094 MB | max_speed: 28.389 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpjdklJODVUclc2bjBPR3lmcEhWUzF1@193.29.139.189:8080#%F0%9F%87%B3%F0%9F%87%B1NL-193.29.139.189-0343
name: 🇸🇬SG-68.183.227.4-0415 | type: ss | id: 269 | remarks: 🇱🇹LT-45.87.175.192-0348 | protocol: ss | ping: 160 MS | avg_speed: 23.979 MB | max_speed: 27.634 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpjdklJODVUclc2bjBPR3lmcEhWUzF1@45.87.175.192:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.192-0348
name: 🇬🇧GB-212.102.53.79-0377 | type: ss | id: 2716 | remarks: 🇱🇹LT-45.87.175.35-5677 | protocol: ss | ping: 152 MS | avg_speed: 23.976 MB | max_speed: 28.601 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWklvQTY5UTh5aGNRVjhrYTNQYTNB@45.87.175.35:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.35-5677
name: TR-185.123.101.241-0386 | type: ss | id: 395 | remarks: 🇳🇱NL-193.29.139.202-0475 | protocol: ss | ping: 147 MS | avg_speed: 23.882 MB | max_speed: 28.058 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWklvQTY5UTh5aGNRVjhrYTNQYTNB@193.29.139.202:8080#%F0%9F%87%B3%F0%9F%87%B1NL-193.29.139.202-0475
name: RELAY-104.21.83.208-7522 | type: vmess | id: 372 | remarks: 🇺🇸US-43.162.127.44-0452 | protocol: trojan | ping: 21 MS | avg_speed: 23.868 MB | max_speed: 37.404 MB | Link: trojan://oIwjHDXpKePvYIg8@43.162.127.44:443?security=tls&sni=myvps.cfd#%F0%9F%87%BA%F0%9F%87%B8US-43.162.127.44-0452
name: CH-156.146.62.162-0375 | type: ss | id: 264 | remarks: 🇫🇷FR-45.158.171.110-0342 | protocol: ss | ping: 150 MS | avg_speed: 23.778 MB | max_speed: 27.83 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWklvQTY5UTh5aGNRVjhrYTNQYTNB@45.158.171.110:8080#%F0%9F%87%AB%F0%9F%87%B7FR-45.158.171.110-0342
name: 🇫🇷FR-45.158.171.132-0396 | type: ss | id: 260 | remarks: 🇫🇷FR-45.158.171.132-0336 | protocol: ss | ping: 160 MS | avg_speed: 23.755 MB | max_speed: 28.135 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpjdklJODVUclc2bjBPR3lmcEhWUzF1@45.158.171.132:8080#%F0%9F%87%AB%F0%9F%87%B7FR-45.158.171.132-0336
name: RELAY-172.67.198.187-0931 | type: vmess | id: 267 | remarks: 🇱🇹LT-45.87.175.157-0346 | protocol: ss | ping: 152 MS | avg_speed: 23.646 MB | max_speed: 26.473 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTo0YTJyZml4b3BoZGpmZmE4S1ZBNEFh@45.87.175.157:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.157-0346
name: CH-156.146.62.161-0372 | type: ss | id: 301 | remarks: 🇺🇸US-64.74.163.130-0381 | protocol: ss | ping: 73 MS | avg_speed: 23.587 MB | max_speed: 26.819 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpmOGY3YUN6Y1BLYnNGOHAz@64.74.163.130:990#%F0%9F%87%BA%F0%9F%87%B8US-64.74.163.130-0381
name: LT-45.87.175.188-5416 | type: ss | id: 175 | remarks: 🇱🇹LT-45.87.175.181-0239 | protocol: ss | ping: 161 MS | avg_speed: 23.483 MB | max_speed: 28.279 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpjdklJODVUclc2bjBPR3lmcEhWUzF1@45.87.175.181:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.181-0239
name: 🇫🇷FR-141.227.160.167-0370 | type: trojan | id: 280 | remarks: 🇱🇹LT-45.87.175.164-0360 | protocol: ss | ping: 158 MS | avg_speed: 23.429 MB | max_speed: 28.289 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTo0YTJyZml4b3BoZGpmZmE4S1ZBNEFh@45.87.175.164:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.164-0360
name: 🇫🇷FR-141.227.138.29-0363 | type: trojan | id: 232 | remarks: 🏁RELAY-141.101.121.146-0308 | protocol: vmess | ping: 70 MS | avg_speed: 23.411 MB | max_speed: 51.925 MB | Link: vmess://ewogICAgImFkZCI6ICIxNzQzOTE5OTQxLnRlbmNlbnRhcHAuY24iLAogICAgImFpZCI6IDAsCiAgICAiaG9zdCI6ICIxNzQzOTE5OTc4LnNwZWVkLmFkbC5jY2NwLmZyZWVmbHkucHAudWEiLAogICAgImlkIjogIjNiYjNjNzMwLWUxMDctNDljNS1hMGIyLWI1NzZkMWIyNmE1ZSIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi8iLAogICAgInBvcnQiOiAyMDk2LAogICAgInBzIjogIvCfj4FSRUxBWS0xNDEuMTAxLjEyMS4xNDYtMDMwOCIsCiAgICAidGxzIjogInRscyIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogZmFsc2UsCiAgICAic25pIjogIjE3NDM5MTk5Nzguc3BlZWQuYWRsLmNjY3AuZnJlZWZseS5wcC51YSIKfQ==
name: 🇸🇬SG-152.42.234.252-5630 | type: ss | id: 295 | remarks: 🇱🇹LT-45.87.175.199-0375 | protocol: ss | ping: 177 MS | avg_speed: 23.264 MB | max_speed: 28.159 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNToxUld3WGh3ZkFCNWdBRW96VTRHMlBn@45.87.175.199:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.199-0375
name: 🇸🇬SG-128.199.94.182-5454 | type: ss | id: 289 | remarks: 🇱🇹LT-45.87.175.166-0369 | protocol: ss | ping: 156 MS | avg_speed: 23.134 MB | max_speed: 27.976 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpjdklJODVUclc2bjBPR3lmcEhWUzF1@45.87.175.166:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.166-0369
name: RELAY-172.67.220.83-7611 | type: vmess | id: 263 | remarks: 🇫🇷FR-45.158.171.66-0339 | protocol: ss | ping: 147 MS | avg_speed: 23.099 MB | max_speed: 27.94 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWklvQTY5UTh5aGNRVjhrYTNQYTNB@45.158.171.66:8080#%F0%9F%87%AB%F0%9F%87%B7FR-45.158.171.66-0339
name: 🇬🇧GB-212.102.53.195-0340 | type: ss | id: 271 | remarks: 🇫🇷FR-45.158.171.146-0350 | protocol: ss | ping: 154 MS | avg_speed: 23.086 MB | max_speed: 26.318 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpRQ1hEeHVEbFRUTUQ3anRnSFVqSW9q@45.158.171.146:8080#%F0%9F%87%AB%F0%9F%87%B7FR-45.158.171.146-0350
name: LT-45.87.175.166-0387 | type: ss | id: 284 | remarks: 🇬🇧GB-212.102.53.79-0364 | protocol: ss | ping: 141 MS | avg_speed: 22.361 MB | max_speed: 25.426 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.79:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.79-0364
name: RELAY-172.67.220.10-7603 | type: vmess | id: 381 | remarks: 🇳🇱NL-193.29.139.251-0461 | protocol: ss | ping: 150 MS | avg_speed: 22.212 MB | max_speed: 28.334 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWklvQTY5UTh5aGNRVjhrYTNQYTNB@193.29.139.251:8080#%F0%9F%87%B3%F0%9F%87%B1NL-193.29.139.251-0461
name: RELAY-104.19.32.0-7594 | type: vmess | id: 279 | remarks: 🇫🇷FR-45.158.171.151-0359 | protocol: ss | ping: 159 MS | avg_speed: 22.208 MB | max_speed: 26.712 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNToxUld3WGh3ZkFCNWdBRW96VTRHMlBn@45.158.171.151:8080#%F0%9F%87%AB%F0%9F%87%B7FR-45.158.171.151-0359
name: RELAY-104.21.94.64-7641 | type: vmess | id: 66 | remarks: 🇬🇧GB-212.102.53.194-0122 | protocol: ss | ping: 141 MS | avg_speed: 22.1 MB | max_speed: 27.828 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.194:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.194-0122
name: 🇸🇬SG-178.128.102.203-5625 | type: ss | id: 282 | remarks: 🇬🇧GB-212.102.53.196-0362 | protocol: ss | ping: 139 MS | avg_speed: 22.083 MB | max_speed: 28.187 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.196:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.196-0362
name: 🇰🇷KR-152.70.249.97-0422 | type: vmess | id: 274 | remarks: 🇬🇧GB-212.102.53.195-0353 | protocol: ss | ping: 143 MS | avg_speed: 22.008 MB | max_speed: 28.319 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.195:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.195-0353
name: 🇬🇧GB-146.70.61.18-0330 | type: ss | id: 303 | remarks: 🇳🇱NL-149.34.244.80-0383 | protocol: ss | ping: 150 MS | avg_speed: 21.93 MB | max_speed: 26.203 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@149.34.244.80:443#%F0%9F%87%B3%F0%9F%87%B1NL-149.34.244.80-0383
name: LT-45.87.175.178-5404 | type: ss | id: 370 | remarks: 🇬🇧GB-84.8.159.155-0450 | protocol: trojan | ping: 157 MS | avg_speed: 21.773 MB | max_speed: 26.477 MB | Link: trojan://b19c4375-d847-4c40-9824-4767c88b5f38@www.ak-hk.top:10200?security=tls#%F0%9F%87%AC%F0%9F%87%A7GB-84.8.159.155-0450
name: LT-45.87.175.192-5412 | type: ss | id: 268 | remarks: 🇬🇧GB-212.102.53.198-0347 | protocol: ss | ping: 143 MS | avg_speed: 21.644 MB | max_speed: 27.906 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.198:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.198-0347
name: 🇫🇷FR-45.145.165.114-7555 | type: vmess | id: 287 | remarks: 🇫🇷FR-51.15.86.181-0367 | protocol: trojan | ping: 151 MS | avg_speed: 21.632 MB | max_speed: 26.385 MB | Link: trojan://eG92F3gh09@51.15.86.181:1935?security=tls&sni=x1ams-scaleway.devefun.net#%F0%9F%87%AB%F0%9F%87%B7FR-51.15.86.181-0367
name: FI-37.143.129.230-0360 | type: ss | id: 281 | remarks: 🇬🇧GB-212.102.53.80-0361 | protocol: ss | ping: 140 MS | avg_speed: 21.588 MB | max_speed: 25.049 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.80:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.80-0361
name: CZ-195.181.160.6-0365 | type: ss | id: 294 | remarks: 🇫🇮FI-37.143.129.230-0374 | protocol: ss | ping: 225 MS | avg_speed: 21.515 MB | max_speed: 24.846 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@37.143.129.230:989#%F0%9F%87%AB%F0%9F%87%AEFI-37.143.129.230-0374
name: 🇩🇪DE-193.108.119.230-0423 | type: ss | id: 331 | remarks: 🇬🇧GB-212.102.53.197-0411 | protocol: ss | ping: 143 MS | avg_speed: 21.484 MB | max_speed: 24.352 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.197:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.197-0411
name: 🇷🇺RU-45.151.62.54-5442 | type: ss | id: 278 | remarks: 🇬🇧GB-212.102.53.197-0358 | protocol: ss | ping: 145 MS | avg_speed: 21.47 MB | max_speed: 24.399 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@uk-dc1.yangon.club:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.197-0358
name: LT-45.87.175.154-0247 | type: ss | id: 2742 | remarks: 🇬🇧GB-84.8.159.155-5712 | protocol: trojan | ping: 142 MS | avg_speed: 21.172 MB | max_speed: 25.866 MB | Link: trojan://b19c4375-d847-4c40-9824-4767c88b5f38@84.8.159.155:10200?security=tls&sni=www.ak-hk.top#%F0%9F%87%AC%F0%9F%87%A7GB-84.8.159.155-5712
name: RELAY-104.17.213.57-0929 | type: vmess | id: 290 | remarks: 🇲🇩MD-86.104.74.243-0370 | protocol: ss | ping: 149 MS | avg_speed: 21.087 MB | max_speed: 25.979 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpmRERtSDRRZWZtV3FNSjhVVVJackdo@86.104.74.243:14255#%F0%9F%87%B2%F0%9F%87%A9MD-86.104.74.243-0370
name: 🇩🇪DE-57.129.24.141-5349 | type: vmess | id: 682 | remarks: 🏁RELAY-172.67.154.84-0855 | protocol: vmess | ping: 214 MS | avg_speed: 20.999 MB | max_speed: 25.459 MB | Link: vmess://ewogICAgImFkZCI6ICIxNzIuNjcuMTU0Ljg0IiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAiaXJ2aWRlby5jZmQiLAogICAgImlkIjogImU1MzdmMmY1LTJhMGMtNGY1OS05MmM5LTgzMmNhNjQzM2JmMyIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9saW5rd3MiLAogICAgInBvcnQiOiA0NDMsCiAgICAicHMiOiAi8J+PgVJFTEFZLTE3Mi42Ny4xNTQuODQtMDg1NSIsCiAgICAidGxzIjogInRscyIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogdHJ1ZSwKICAgICJzbmkiOiAiIgp9
name: 🇪🇸ES-141.227.128.69-0366 | type: trojan | id: 293 | remarks: 🇳🇱NL-149.34.244.68-0373 | protocol: ss | ping: 149 MS | avg_speed: 20.79 MB | max_speed: 24.842 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@149.34.244.68:443#%F0%9F%87%B3%F0%9F%87%B1NL-149.34.244.68-0373
name: 🇵🇱PL-151.115.88.168-0650 | type: ss | id: 3947 | remarks: 🇫🇷FR-51.77.20.137-7626 | protocol: vmess | ping: 171 MS | avg_speed: 20.73 MB | max_speed: 25.531 MB | Link: vmess://ewogICAgImFkZCI6ICI1MS43Ny4yMC4xMzciLAogICAgImFpZCI6IDAsCiAgICAiaG9zdCI6ICJ0aWxlYmFuaS5jb20iLAogICAgImlkIjogIjAzZmNjNjE4LWI5M2QtNjc5Ni02YWVkLThhMzhjOTc1ZDU4MSIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9saW5rdndzIiwKICAgICJwb3J0IjogNDQzLAogICAgInBzIjogIvCfh6vwn4e3RlItNTEuNzcuMjAuMTM3LTc2MjYiLAogICAgInRscyI6ICJ0bHMiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: TR-185.123.101.241-0392 | type: ss | id: 360 | remarks: 🇸🇬SG-68.183.227.4-0440 | protocol: ss | ping: 171 MS | avg_speed: 20.614 MB | max_speed: 25.145 MB | Link: ss://cmM0LW1kNToxNGZGUHJiZXpFM0hEWnpzTU9yNg==@68.183.227.4:8080#%F0%9F%87%B8%F0%9F%87%ACSG-68.183.227.4-0440
name: EE-147.45.60.33-0406 | type: ss | id: 298 | remarks: 🇬🇧GB-169.150.210.233-0378 | protocol: ss | ping: 159 MS | avg_speed: 20.374 MB | max_speed: 23.588 MB | Link: ss://cmM0LW1kNToxNGZGUHJiZXpFM0hEWnpzTU9yNg==@169.150.210.233:8080#%F0%9F%87%AC%F0%9F%87%A7GB-169.150.210.233-0378
name: 🇺🇸US-64.176.184.129-0408 | type: ss | id: 307 | remarks: 🇨🇿CZ-195.181.160.6-0387 | protocol: ss | ping: 199 MS | avg_speed: 20.345 MB | max_speed: 24.618 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpmOGY3YUN6Y1BLYnNGOHAz@195.181.160.6:990#%F0%9F%87%A8%F0%9F%87%BFCZ-195.181.160.6-0387
name: 🇩🇪DE-57.129.24.125-7511 | type: vmess | id: 3946 | remarks: 🏁RELAY-172.67.138.69-7625 | protocol: vmess | ping: 200 MS | avg_speed: 20.183 MB | max_speed: 24.403 MB | Link: vmess://ewogICAgImFkZCI6ICIxNzIuNjcuMTM4LjY5IiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAiaG1zMTkuYmVzdC10aXppLnRvcCIsCiAgICAiaWQiOiAiNjJhYTVmODAtMDMyOC00MDA0LWEzNzUtN2Y1YTU5ZGY0MDIyIiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiL2xpbmt3cyIsCiAgICAicG9ydCI6IDQ0MywKICAgICJwcyI6ICLwn4+BUkVMQVktMTcyLjY3LjEzOC42OS03NjI1IiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiBmYWxzZSwKICAgICJzbmkiOiAiaG1zMTkuYmVzdC10aXppLnRvcCIKfQ==
name: RELAY-104.21.73.150-0851 | type: vmess | id: 678 | remarks: 🇺🇸US-152.67.251.232-0849 | protocol: vmess | ping: 187 MS | avg_speed: 20.124 MB | max_speed: 25.227 MB | Link: vmess://ewogICAgImFkZCI6ICIxNTIuNjcuMjUxLjIzMiIsCiAgICAiYWlkIjogMCwKICAgICJob3N0IjogImlydmlkZW8uY2ZkIiwKICAgICJpZCI6ICJlNTM3ZjJmNS0yYTBjLTRmNTktOTJjOS04MzJjYTY0MzNiZjMiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvbGlua3dzIiwKICAgICJwb3J0IjogNDQzLAogICAgInBzIjogIvCfh7rwn4e4VVMtMTUyLjY3LjI1MS4yMzItMDg0OSIsCiAgICAidGxzIjogInRscyIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogdHJ1ZSwKICAgICJzbmkiOiAiIgp9
name: RELAY-172.67.210.210-2268 | type: vmess | id: 4020 | remarks: 🏁RELAY-172.67.220.83-7709 | protocol: vmess | ping: 160 MS | avg_speed: 19.898 MB | max_speed: 25.099 MB | Link: vmess://ewogICAgImFkZCI6ICIxNzIuNjcuMjIwLjgzIiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAibGluamEwNS5od2Nhci5zYnMiLAogICAgImlkIjogIjM5Y2VjMThmLWE0MzktNDI3Yy05YTRlLWFlYjZmY2RmNmY1MyIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9saW5rd3MiLAogICAgInBvcnQiOiA0NDMsCiAgICAicHMiOiAi8J+PgVJFTEFZLTE3Mi42Ny4yMjAuODMtNzcwOSIsCiAgICAidGxzIjogInRscyIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogZmFsc2UsCiAgICAic25pIjogImxpbmphMDUuaHdjYXIuc2JzIgp9
name: RELAY-172.67.163.102-0865 | type: vmess | id: 283 | remarks: 🇬🇧GB-212.102.53.78-0363 | protocol: ss | ping: 138 MS | avg_speed: 19.864 MB | max_speed: 26.937 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.78:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.78-0363
name: 🇬🇧GB-141.98.101.178-0389 | type: ss | id: 4047 | remarks: 🏁RELAY-104.21.94.64-7737 | protocol: vmess | ping: 159 MS | avg_speed: 19.759 MB | max_speed: 23.3 MB | Link: vmess://ewogICAgImFkZCI6ICIxMDQuMjEuOTQuNjQiLAogICAgImFpZCI6IDAsCiAgICAiaG9zdCI6ICJsaW5qYTA1Lmh3Y2FyLnNicyIsCiAgICAiaWQiOiAiMzljZWMxOGYtYTQzOS00MjdjLTlhNGUtYWViNmZjZGY2ZjUzIiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiL2xpbmt3cyIsCiAgICAicG9ydCI6IDQ0MywKICAgICJwcyI6ICLwn4+BUkVMQVktMTA0LjIxLjk0LjY0LTc3MzciLAogICAgInRscyI6ICJ0bHMiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IGZhbHNlLAogICAgInNuaSI6ICJsaW5qYTA1Lmh3Y2FyLnNicyIKfQ==
